consumer_id,service_type,region,tenure_months,new_customer_price,renewal_price,is_anomaly
CONS_07911,subscription,Midlands,18,7.0,8.15,False
CONS_07912,broadband,Midlands,21,26.32,26.86,False
CONS_07913,mobile,South East,49,20.09,19.67,False
CONS_07914,subscription,North East,6,16.03,17.38,False
CONS_07915,subscription,North West,4,12.0,11.29,False
CONS_07916,subscription,North West,2,15.67,20.11,False
CONS_07917,subscription,North West,14,17.39,16.76,False
CONS_07918,broadband,North West,13,40.78,43.91,False
CONS_07919,subscription,Scotland,19,11.29,11.67,False
CONS_07920,mobile,South East,16,22.91,22.28,False
CONS_07921,mobile,South East,23,26.74,25.97,False
CONS_07922,broadband,South West,1,33.31,38.15,False
CONS_07923,subscription,South West,18,11.41,12.3,False
CONS_07924,mobile,North West,42,23.38,27.88,True
CONS_07925,subscription,North East,17,13.4,13.27,False
CONS_07926,broadband,North West,4,27.29,27.31,False
CONS_07927,broadband,North West,6,43.34,42.51,False
CONS_07928,mobile,South West,21,24.27,27.25,False
CONS_07929,broadband,Wales,2,32.1,36.17,False
CONS_07930,mobile,Midlands,97,20.41,22.28,False
CONS_07931,broadband,North West,4,27.3,29.16,False
CONS_07932,mobile,North West,13,26.5,29.16,False
CONS_07933,broadband,London,22,26.42,24.24,False
CONS_07934,broadband,North East,19,35.28,37.75,False
CONS_07935,mobile,South East,22,20.99,23.93,False
CONS_07936,broadband,North West,4,25.65,27.35,False
CONS_07937,broadband,London,18,26.48,27.83,False
CONS_07938,broadband,Wales,10,25.33,25.2,False
CONS_07939,broadband,North West,22,24.53,24.53,False
CONS_07940,mobile,Midlands,14,32.88,33.01,False
CONS_07941,broadband,Scotland,19,24.84,26.47,False
CONS_07942,broadband,London,14,41.01,41.29,False
CONS_07943,mobile,London,1,19.03,17.22,False
CONS_07944,mobile,South East,7,23.95,26.72,False
CONS_07945,mobile,Midlands,10,35.52,38.76,False
CONS_07946,broadband,Midlands,45,35.11,37.81,False
CONS_07947,subscription,South East,4,9.59,9.31,False
CONS_07948,mobile,Scotland,18,27.61,27.78,False
CONS_07949,broadband,South East,12,30.0,32.73,False
CONS_07950,subscription,South West,13,11.54,12.1,False
CONS_07951,mobile,North East,21,25.87,25.61,False
CONS_07952,mobile,Midlands,2,23.44,27.22,False
CONS_07953,subscription,London,56,11.32,11.07,False
CONS_07954,broadband,North West,21,25.59,21.1,False
CONS_07955,subscription,North East,8,9.47,9.98,False
CONS_07956,mobile,South East,9,22.22,23.5,False
CONS_07957,broadband,Midlands,15,25.57,26.89,False
CONS_07958,broadband,North East,16,26.55,28.7,False
CONS_07959,broadband,Midlands,13,41.15,41.2,False
CONS_07960,subscription,Scotland,10,11.18,12.7,False
CONS_07961,broadband,North West,3,30.35,28.48,False
CONS_07962,broadband,South West,15,33.3,34.79,False
CONS_07963,mobile,North West,17,21.14,21.05,False
CONS_07964,mobile,South West,22,19.42,22.03,False
CONS_07965,broadband,North West,20,29.79,29.26,False
CONS_07966,subscription,Midlands,17,14.83,15.61,False
CONS_07967,mobile,South West,16,15.68,16.52,False
CONS_07968,subscription,Scotland,19,14.59,15.51,False
CONS_07969,broadband,South East,19,23.89,23.59,False
CONS_07970,broadband,London,1,29.21,31.48,False
CONS_07971,mobile,Midlands,9,25.28,26.52,False
CONS_07972,broadband,Wales,51,22.98,24.72,False
CONS_07973,mobile,South East,39,15.67,18.6,False
CONS_07974,broadband,South West,21,36.47,38.53,False
CONS_07975,subscription,South West,46,11.96,11.56,False
CONS_07976,subscription,South West,48,12.64,15.62,True
CONS_07977,subscription,Scotland,120,11.62,14.22,False
CONS_07978,subscription,North East,18,8.29,9.38,False
CONS_07979,subscription,South West,23,9.85,10.86,False
CONS_07980,mobile,London,26,25.34,26.14,False
CONS_07981,broadband,North East,21,24.56,27.27,False
CONS_07982,subscription,Scotland,17,15.56,13.82,False
CONS_07983,subscription,South West,10,16.44,19.47,False
CONS_07984,subscription,Midlands,43,10.22,12.17,True
CONS_07985,subscription,Wales,8,16.14,18.15,False
CONS_07986,broadband,South East,21,25.46,26.27,False
CONS_07987,subscription,London,39,9.44,10.59,False
CONS_07988,subscription,South East,27,11.06,13.8,True
CONS_07989,mobile,Midlands,22,20.52,22.57,False
CONS_07990,subscription,South West,36,12.12,11.7,False
CONS_07991,mobile,London,120,17.81,18.91,False
CONS_07992,subscription,South East,22,11.7,12.62,False
CONS_07993,broadband,Midlands,19,33.75,34.95,False
CONS_07994,subscription,South East,19,10.62,10.92,False
CONS_07995,broadband,London,12,24.82,27.92,False
CONS_07996,broadband,London,28,27.36,29.04,False
CONS_07997,broadband,Wales,6,16.73,20.34,False
CONS_07998,mobile,Scotland,6,29.91,29.71,False
CONS_07999,broadband,South West,13,26.79,28.97,False
CONS_08000,subscription,South East,14,12.83,12.48,False
CONS_08001,mobile,London,7,15.98,17.66,False
CONS_08002,subscription,Midlands,45,14.91,23.1,True
CONS_08003,broadband,North East,12,32.28,30.91,False
CONS_08004,broadband,South East,9,25.18,26.97,False
CONS_08005,subscription,South West,27,8.9,10.24,False
CONS_08006,mobile,Midlands,24,18.98,19.95,False
CONS_08007,mobile,South West,120,19.37,18.73,False
CONS_08008,subscription,North West,15,12.83,14.48,False
CONS_08009,subscription,London,2,15.58,16.78,False
CONS_08010,mobile,London,17,22.7,23.6,False
CONS_08011,subscription,Midlands,5,11.33,10.98,False
CONS_08012,mobile,South West,27,19.2,17.67,False
CONS_08013,mobile,North West,8,30.28,37.94,False
CONS_08014,broadband,London,8,32.05,32.04,False
CONS_08015,broadband,London,3,28.51,27.56,False
CONS_08016,broadband,Scotland,12,35.68,38.3,False
CONS_08017,subscription,South West,3,10.98,10.59,False
CONS_08018,mobile,North West,17,16.25,17.7,False
CONS_08019,broadband,Wales,22,24.63,28.72,False
CONS_08020,mobile,Scotland,7,53.86,51.81,False
CONS_08021,broadband,South West,94,27.23,33.23,True
CONS_08022,broadband,South West,120,21.21,28.37,True
CONS_08023,subscription,London,21,10.24,10.47,False
CONS_08024,mobile,Midlands,4,17.41,18.86,False
CONS_08025,broadband,South West,14,28.07,26.66,False
CONS_08026,mobile,North East,47,42.03,40.9,False
CONS_08027,broadband,Scotland,19,26.25,27.22,False
CONS_08028,mobile,London,6,27.92,34.18,False
CONS_08029,subscription,Scotland,12,19.79,19.35,False
CONS_08030,mobile,Wales,13,21.44,21.94,False
CONS_08031,mobile,South East,16,23.08,29.45,False
CONS_08032,broadband,North East,11,34.77,38.78,False
CONS_08033,mobile,South East,83,20.21,18.48,False
CONS_08034,broadband,South West,74,25.19,25.88,False
CONS_08035,broadband,North West,16,26.24,28.78,False
CONS_08036,subscription,London,2,17.6,20.68,False
CONS_08037,mobile,Scotland,59,23.7,27.72,False
CONS_08038,mobile,Wales,8,18.68,20.45,False
CONS_08039,broadband,South West,73,24.93,27.63,False
CONS_08040,subscription,Scotland,17,11.64,10.98,False
CONS_08041,broadband,London,8,28.76,28.48,False
CONS_08042,mobile,South West,46,25.66,24.21,False
CONS_08043,subscription,Scotland,23,16.37,18.6,False
CONS_08044,mobile,South East,11,22.86,24.66,False
CONS_08045,subscription,South West,4,11.03,11.64,False
CONS_08046,broadband,London,6,42.86,50.75,False
CONS_08047,mobile,London,1,17.68,19.32,False
CONS_08048,subscription,Scotland,11,12.02,13.78,False
CONS_08049,mobile,Wales,13,24.12,26.82,False
CONS_08050,mobile,North West,71,23.8,26.67,False
CONS_08051,broadband,South West,2,14.04,13.52,False
CONS_08052,subscription,South East,8,9.75,11.03,False
CONS_08053,subscription,North East,5,8.14,8.85,False
CONS_08054,mobile,London,9,18.76,19.0,False
CONS_08055,subscription,London,10,10.9,12.05,False
CONS_08056,mobile,London,23,20.0,23.2,False
CONS_08057,mobile,London,4,24.58,25.53,False
CONS_08058,broadband,North West,4,28.33,27.93,False
CONS_08059,mobile,South West,27,27.91,27.62,False
CONS_08060,subscription,Midlands,15,11.3,10.58,False
CONS_08061,mobile,Midlands,10,21.29,21.99,False
CONS_08062,broadband,London,34,36.32,39.85,False
CONS_08063,mobile,South West,8,26.94,32.38,False
CONS_08064,subscription,North West,21,13.75,13.49,False
CONS_08065,subscription,Midlands,47,14.5,15.62,False
CONS_08066,broadband,Midlands,24,25.76,27.01,False
CONS_08067,broadband,London,16,31.84,33.3,False
CONS_08068,mobile,North West,64,28.38,26.29,False
CONS_08069,broadband,South West,22,36.34,35.09,False
CONS_08070,subscription,South East,10,12.11,14.65,False
CONS_08071,mobile,Midlands,9,29.24,33.17,False
CONS_08072,mobile,North East,36,24.07,25.77,False
CONS_08073,broadband,South East,15,27.04,29.37,False
CONS_08074,mobile,North West,3,18.02,20.01,False
CONS_08075,subscription,North West,59,9.91,10.01,False
CONS_08076,mobile,Midlands,7,26.71,27.06,False
CONS_08077,broadband,North West,120,25.05,31.54,True
CONS_08078,broadband,North West,7,34.6,34.48,False
CONS_08079,subscription,South East,68,10.7,14.09,True
CONS_08080,subscription,North East,120,18.0,19.1,False
CONS_08081,broadband,South West,11,31.63,30.2,False
CONS_08082,mobile,Scotland,37,21.06,20.9,False
CONS_08083,broadband,North East,51,28.24,30.78,False
CONS_08084,mobile,Midlands,34,24.55,24.98,False
CONS_08085,broadband,North East,1,32.39,29.48,False
CONS_08086,subscription,London,64,14.41,17.05,True
CONS_08087,subscription,South East,22,17.32,17.59,False
CONS_08088,broadband,South West,10,34.77,38.01,False
CONS_08089,mobile,North West,9,19.13,20.21,False
CONS_08090,broadband,South East,3,28.3,25.88,False
CONS_08091,broadband,Midlands,24,30.44,34.6,False
CONS_08092,broadband,Wales,104,31.81,32.65,False
CONS_08093,broadband,South East,10,26.04,28.0,False
CONS_08094,subscription,North West,2,18.8,21.39,False
CONS_08095,broadband,North West,9,36.42,37.74,False
CONS_08096,subscription,London,23,10.7,9.62,False
CONS_08097,broadband,South East,1,23.19,27.93,False
CONS_08098,mobile,Scotland,14,19.25,16.89,False
CONS_08099,mobile,Midlands,82,18.83,26.48,True
CONS_08100,subscription,North West,22,15.06,15.35,False
CONS_08101,broadband,North West,19,27.85,32.33,False
CONS_08102,broadband,Wales,10,33.43,33.09,False
CONS_08103,mobile,London,89,16.42,16.33,False
CONS_08104,mobile,North West,6,19.31,19.86,False
CONS_08105,mobile,South East,8,17.51,18.06,False
CONS_08106,broadband,Wales,14,23.07,22.54,False
CONS_08107,broadband,London,1,34.15,33.97,False
CONS_08108,subscription,North West,22,10.12,11.54,False
CONS_08109,mobile,Scotland,9,24.87,24.95,False
CONS_08110,mobile,South West,14,17.39,18.95,False
CONS_08111,broadband,Midlands,12,29.73,28.93,False
CONS_08112,broadband,North East,17,37.45,43.78,False
CONS_08113,subscription,Midlands,6,15.83,17.86,False
CONS_08114,mobile,South East,120,18.96,19.7,False
CONS_08115,broadband,South East,1,32.4,35.69,False
CONS_08116,subscription,London,15,15.09,17.84,False
CONS_08117,mobile,South East,5,21.98,21.24,False
CONS_08118,broadband,London,11,27.67,26.62,False
CONS_08119,broadband,South East,1,29.98,32.33,False
CONS_08120,mobile,Midlands,42,32.7,38.03,True
CONS_08121,broadband,Midlands,24,30.2,28.51,False
CONS_08122,mobile,South East,22,18.87,17.45,False
CONS_08123,mobile,North West,19,16.22,14.94,False
CONS_08124,broadband,South East,29,43.16,61.16,True
CONS_08125,subscription,North West,4,7.64,8.09,False
CONS_08126,broadband,North West,5,29.1,25.89,False
CONS_08127,mobile,South East,26,16.47,16.69,False
CONS_08128,mobile,South East,22,18.18,14.47,False
CONS_08129,mobile,North East,3,19.01,20.61,False
CONS_08130,mobile,Scotland,65,36.43,45.32,True
CONS_08131,mobile,Scotland,5,27.16,29.6,False
CONS_08132,subscription,London,19,13.68,14.08,False
CONS_08133,subscription,London,25,10.22,11.76,False
CONS_08134,subscription,South East,11,11.52,12.85,False
CONS_08135,broadband,North East,28,27.81,33.51,True
CONS_08136,mobile,London,74,20.5,20.14,False
CONS_08137,mobile,South East,13,32.99,32.19,False
CONS_08138,broadband,North East,16,27.49,30.88,False
CONS_08139,subscription,North West,3,10.7,11.83,False
CONS_08140,broadband,South East,22,29.72,30.45,False
CONS_08141,broadband,Wales,22,22.71,20.65,False
CONS_08142,broadband,North West,4,26.46,29.83,False
CONS_08143,broadband,North East,63,23.28,24.5,False
CONS_08144,broadband,London,23,23.91,24.91,False
CONS_08145,mobile,Midlands,3,19.2,16.02,False
CONS_08146,mobile,South East,2,20.07,21.92,False
CONS_08147,broadband,Midlands,44,33.68,41.47,True
CONS_08148,broadband,South West,18,28.76,29.96,False
CONS_08149,subscription,South West,5,15.37,15.41,False
CONS_08150,broadband,South West,42,24.6,35.15,True
CONS_08151,mobile,Midlands,21,19.81,19.39,False
CONS_08152,mobile,London,2,27.52,29.06,False
CONS_08153,mobile,London,45,21.63,26.3,True
CONS_08154,subscription,South East,10,10.64,11.56,False
CONS_08155,mobile,North West,15,30.58,31.04,False
CONS_08156,subscription,South East,18,9.27,10.15,False
CONS_08157,subscription,Midlands,15,10.34,9.87,False
CONS_08158,broadband,Midlands,7,27.74,27.56,False
CONS_08159,broadband,North East,20,27.21,30.08,False
CONS_08160,broadband,North West,13,28.91,29.3,False
CONS_08161,broadband,Midlands,13,21.05,25.27,False
CONS_08162,mobile,Midlands,9,24.16,25.85,False
CONS_08163,broadband,North East,34,22.91,28.48,True
CONS_08164,broadband,Midlands,11,21.34,20.35,False
CONS_08165,broadband,South East,4,23.82,21.99,False
CONS_08166,mobile,London,16,26.82,29.89,False
CONS_08167,mobile,North East,22,14.74,14.7,False
CONS_08168,subscription,Midlands,9,11.86,13.36,False
CONS_08169,broadband,Midlands,9,24.69,24.75,False
CONS_08170,broadband,Midlands,9,23.18,24.73,False
CONS_08171,subscription,Midlands,6,13.7,13.96,False
CONS_08172,mobile,Midlands,14,15.13,16.16,False
CONS_08173,mobile,South West,16,15.23,16.9,False
CONS_08174,mobile,South West,3,19.99,20.95,False
CONS_08175,broadband,South East,20,33.41,36.86,False
CONS_08176,subscription,London,4,16.43,15.01,False
CONS_08177,mobile,London,11,15.67,16.95,False
CONS_08178,mobile,North West,16,28.84,30.24,False
CONS_08179,mobile,South West,5,21.02,21.54,False
CONS_08180,broadband,South West,11,41.58,35.95,False
CONS_08181,broadband,North West,7,33.83,30.99,False
CONS_08182,subscription,South East,3,14.03,14.95,False
CONS_08183,mobile,North West,10,25.14,27.07,False
CONS_08184,broadband,South West,29,25.5,27.58,False
CONS_08185,broadband,Wales,18,29.85,31.22,False
CONS_08186,subscription,London,22,14.26,13.56,False
CONS_08187,broadband,South East,15,28.22,27.21,False
CONS_08188,mobile,Scotland,11,19.71,17.43,False
CONS_08189,mobile,Scotland,28,26.32,35.99,True
CONS_08190,subscription,South West,18,14.78,15.62,False
CONS_08191,mobile,North East,39,14.27,17.39,False
CONS_08192,subscription,London,16,15.06,15.65,False
CONS_08193,broadband,South East,15,25.27,24.89,False
CONS_08194,subscription,North West,6,15.83,16.6,False
CONS_08195,subscription,South East,90,22.24,29.36,True
CONS_08196,mobile,North West,18,21.73,22.5,False
CONS_08197,mobile,London,17,24.52,22.34,False
CONS_08198,broadband,London,110,37.45,40.0,False
CONS_08199,mobile,South West,2,24.97,25.91,False
CONS_08200,broadband,London,10,43.02,44.42,False
CONS_08201,broadband,Midlands,17,21.21,26.02,False
CONS_08202,subscription,South East,11,15.0,15.57,False
CONS_08203,broadband,South East,61,38.34,46.42,False
CONS_08204,mobile,London,14,20.48,20.07,False
CONS_08205,broadband,London,2,25.36,23.53,False
CONS_08206,broadband,South East,7,27.12,26.61,False
CONS_08207,broadband,South West,120,30.29,34.82,False
CONS_08208,broadband,South West,61,39.18,38.6,False
CONS_08209,mobile,London,34,15.09,22.29,True
CONS_08210,subscription,London,13,13.32,12.44,False
CONS_08211,mobile,London,22,27.42,29.49,False
CONS_08212,subscription,Midlands,2,11.19,11.36,False
CONS_08213,mobile,South East,8,20.15,22.08,False
CONS_08214,mobile,South East,6,20.54,20.38,False
CONS_08215,broadband,South West,43,30.29,41.97,True
CONS_08216,broadband,South West,4,31.1,30.24,False
CONS_08217,subscription,Midlands,56,13.39,16.0,False
CONS_08218,mobile,London,22,35.75,35.01,False
CONS_08219,mobile,North West,4,22.44,21.97,False
CONS_08220,subscription,South East,42,16.27,19.78,True
CONS_08221,broadband,Midlands,72,34.02,47.6,True
CONS_08222,subscription,Midlands,12,9.4,10.21,False
CONS_08223,broadband,London,45,35.13,29.43,False
CONS_08224,subscription,South West,94,16.67,18.5,False
CONS_08225,broadband,North West,20,31.74,38.32,False
CONS_08226,broadband,Midlands,1,35.18,39.46,False
CONS_08227,mobile,London,120,19.6,26.42,True
CONS_08228,broadband,South East,3,25.33,24.4,False
CONS_08229,subscription,London,9,11.29,11.15,False
CONS_08230,mobile,Midlands,4,19.34,20.35,False
CONS_08231,broadband,London,3,20.1,21.66,False
CONS_08232,broadband,South East,12,41.46,49.36,False
CONS_08233,subscription,Midlands,5,11.81,14.01,False
CONS_08234,mobile,Midlands,47,25.31,30.86,True
CONS_08235,subscription,Wales,1,14.06,14.47,False
CONS_08236,broadband,Midlands,15,23.16,23.23,False
CONS_08237,subscription,Wales,14,11.03,10.85,False
CONS_08238,mobile,Wales,11,18.34,20.21,False
CONS_08239,mobile,South East,3,24.58,28.04,False
CONS_08240,broadband,London,62,25.66,34.16,True
CONS_08241,broadband,North West,5,26.74,28.14,False
CONS_08242,subscription,London,16,13.86,14.51,False
CONS_08243,subscription,North West,22,9.55,11.83,False
CONS_08244,broadband,North West,18,25.82,28.53,False
CONS_08245,subscription,London,6,15.26,13.56,False
CONS_08246,broadband,Midlands,6,24.68,25.76,False
CONS_08247,broadband,Midlands,70,31.43,33.43,False
CONS_08248,broadband,Scotland,6,31.5,32.27,False
CONS_08249,broadband,South West,6,32.45,37.57,False
CONS_08250,broadband,South East,1,32.03,32.65,False
CONS_08251,broadband,South East,1,26.28,25.43,False
CONS_08252,broadband,London,39,26.27,38.5,True
CONS_08253,mobile,Scotland,10,27.97,27.66,False
CONS_08254,subscription,South East,12,13.04,14.4,False
CONS_08255,mobile,South West,5,21.54,20.23,False
CONS_08256,broadband,South East,2,35.91,36.13,False
CONS_08257,subscription,North West,13,12.45,13.94,False
CONS_08258,broadband,Scotland,5,25.72,24.15,False
CONS_08259,subscription,South East,8,13.28,12.79,False
CONS_08260,mobile,Midlands,4,27.28,24.94,False
CONS_08261,broadband,Midlands,17,25.62,24.96,False
CONS_08262,broadband,Midlands,72,34.55,47.07,True
CONS_08263,subscription,Scotland,10,12.4,12.45,False
CONS_08264,subscription,North West,44,13.8,14.17,False
CONS_08265,mobile,North West,18,21.63,21.04,False
CONS_08266,subscription,Midlands,22,11.88,12.06,False
CONS_08267,subscription,South East,14,11.65,13.19,False
CONS_08268,broadband,North West,10,28.49,30.63,False
CONS_08269,mobile,London,15,18.89,23.45,False
CONS_08270,broadband,Midlands,118,25.81,25.6,False
CONS_08271,mobile,London,61,15.24,20.64,True
CONS_08272,broadband,North East,16,25.86,26.11,False
CONS_08273,subscription,London,1,8.28,8.77,False
CONS_08274,mobile,North West,2,23.33,23.44,False
CONS_08275,broadband,South East,1,35.95,37.55,False
CONS_08276,broadband,South East,17,32.22,28.93,False
CONS_08277,mobile,South East,72,23.44,31.35,True
CONS_08278,mobile,Midlands,88,27.24,27.68,False
CONS_08279,subscription,London,24,17.09,19.19,False
CONS_08280,broadband,South East,34,30.01,36.57,False
CONS_08281,mobile,London,10,26.67,31.34,False
CONS_08282,mobile,South East,13,34.58,36.56,False
CONS_08283,broadband,North East,13,22.56,24.54,False
CONS_08284,mobile,North West,14,19.33,20.77,False
CONS_08285,broadband,Midlands,17,30.04,30.08,False
CONS_08286,broadband,North West,4,27.39,26.55,False
CONS_08287,mobile,North West,1,23.75,25.36,False
CONS_08288,subscription,Midlands,42,9.52,11.35,True
CONS_08289,broadband,London,40,23.76,24.65,False
CONS_08290,broadband,South West,28,25.31,32.11,True
CONS_08291,mobile,North West,12,18.89,21.14,False
CONS_08292,subscription,South East,3,18.11,15.67,False
CONS_08293,mobile,South West,66,26.94,27.81,False
CONS_08294,broadband,South East,82,32.95,37.98,False
CONS_08295,mobile,North East,6,17.92,19.64,False
CONS_08296,mobile,North East,62,26.84,32.03,True
CONS_08297,mobile,South East,5,18.68,18.08,False
CONS_08298,broadband,South East,53,36.82,34.71,False
CONS_08299,broadband,Midlands,8,23.07,24.06,False
CONS_08300,broadband,London,15,23.67,26.38,False
CONS_08301,mobile,Midlands,76,25.99,28.35,False
CONS_08302,broadband,London,15,32.94,34.8,False
CONS_08303,broadband,South East,20,26.32,29.0,False
CONS_08304,mobile,North West,13,28.63,30.59,False
CONS_08305,subscription,Midlands,5,11.78,12.93,False
CONS_08306,broadband,Midlands,2,32.01,36.11,False
CONS_08307,mobile,Scotland,21,15.61,15.77,False
CONS_08308,mobile,South East,78,16.34,21.5,True
CONS_08309,broadband,North West,18,26.25,25.6,False
CONS_08310,subscription,South East,25,16.51,18.32,False
CONS_08311,subscription,South East,21,15.86,15.94,False
CONS_08312,broadband,South East,12,32.16,28.81,False
CONS_08313,broadband,Scotland,4,21.63,25.37,False
CONS_08314,broadband,South East,24,31.98,34.16,False
CONS_08315,broadband,London,2,18.66,19.86,False
CONS_08316,mobile,Midlands,18,23.13,23.85,False
CONS_08317,subscription,London,32,15.57,18.14,True
CONS_08318,subscription,North East,22,12.6,14.1,False
CONS_08319,broadband,South East,9,34.52,32.61,False
CONS_08320,mobile,London,7,22.59,23.65,False
CONS_08321,broadband,South West,32,28.41,30.41,False
CONS_08322,mobile,Scotland,23,20.6,22.53,False
CONS_08323,broadband,Midlands,6,31.29,28.57,False
CONS_08324,subscription,North West,1,9.45,10.37,False
CONS_08325,subscription,South East,105,11.95,12.1,False
CONS_08326,broadband,Wales,22,30.02,29.83,False
CONS_08327,mobile,North West,19,19.78,18.28,False
CONS_08328,mobile,Scotland,15,18.2,22.77,False
CONS_08329,subscription,South East,6,11.59,12.01,False
CONS_08330,mobile,South East,16,23.62,25.21,False
CONS_08331,broadband,London,20,20.22,19.46,False
CONS_08332,mobile,Midlands,21,17.77,16.46,False
CONS_08333,broadband,South East,69,37.77,46.77,True
CONS_08334,mobile,North East,77,23.8,31.76,True
CONS_08335,broadband,South East,32,30.62,34.2,False
CONS_08336,mobile,North West,11,19.36,18.19,False
CONS_08337,subscription,South East,14,12.17,14.14,False
CONS_08338,broadband,Midlands,49,33.36,40.32,False
CONS_08339,mobile,Midlands,14,20.02,19.7,False
CONS_08340,mobile,North West,9,28.68,28.93,False
CONS_08341,broadband,South East,25,24.31,20.77,False
CONS_08342,mobile,Midlands,60,27.08,24.66,False
CONS_08343,mobile,London,10,17.65,19.43,False
CONS_08344,broadband,Scotland,44,30.04,34.76,False
CONS_08345,subscription,Midlands,10,9.38,9.22,False
CONS_08346,mobile,South East,21,18.13,18.04,False
CONS_08347,mobile,Wales,10,26.05,24.03,False
CONS_08348,broadband,Midlands,12,21.91,20.95,False
CONS_08349,broadband,London,24,29.48,34.31,False
CONS_08350,broadband,South East,9,23.63,25.35,False
CONS_08351,subscription,North West,20,11.66,10.57,False
CONS_08352,subscription,Midlands,7,6.34,6.94,False
CONS_08353,subscription,Scotland,2,11.63,14.71,False
CONS_08354,broadband,North West,16,79.18,80.31,False
CONS_08355,mobile,South East,15,16.03,15.91,False
CONS_08356,subscription,London,12,12.83,14.07,False
CONS_08357,mobile,London,19,30.22,34.28,False
CONS_08358,broadband,South East,1,32.35,36.16,False
CONS_08359,subscription,London,31,10.4,10.61,False
CONS_08360,broadband,London,120,37.49,37.94,False
CONS_08361,broadband,Scotland,3,27.19,24.8,False
CONS_08362,subscription,Scotland,21,11.71,11.11,False
CONS_08363,mobile,London,12,22.63,24.38,False
CONS_08364,broadband,Scotland,13,31.02,31.11,False
CONS_08365,mobile,London,62,19.35,20.66,False
CONS_08366,subscription,South East,13,12.94,13.29,False
CONS_08367,broadband,North East,25,34.38,36.16,False
CONS_08368,subscription,Scotland,25,15.75,16.51,False
CONS_08369,broadband,London,2,23.0,25.55,False
CONS_08370,broadband,South East,6,24.95,27.95,False
CONS_08371,mobile,Midlands,14,22.01,23.01,False
CONS_08372,mobile,South East,9,29.61,30.49,False
CONS_08373,broadband,North East,22,34.86,36.38,False
CONS_08374,mobile,North West,18,13.76,13.53,False
CONS_08375,mobile,London,22,27.52,31.41,False
CONS_08376,mobile,Scotland,13,28.55,28.57,False
CONS_08377,mobile,Midlands,21,20.47,21.15,False
CONS_08378,subscription,North West,6,15.9,16.88,False
CONS_08379,mobile,South West,24,21.62,23.2,False
CONS_08380,mobile,South West,22,22.63,24.2,False
CONS_08381,mobile,London,10,25.8,26.71,False
CONS_08382,mobile,London,38,18.71,22.33,False
CONS_08383,broadband,South East,7,27.36,28.81,False
CONS_08384,broadband,Scotland,43,24.57,25.21,False
CONS_08385,broadband,Scotland,13,25.16,30.4,False
CONS_08386,broadband,South East,19,22.31,21.94,False
CONS_08387,subscription,North East,15,13.37,16.15,False
CONS_08388,mobile,South East,11,21.89,19.54,False
CONS_08389,mobile,Midlands,11,21.49,21.78,False
CONS_08390,mobile,South West,6,25.49,23.35,False
CONS_08391,mobile,London,19,39.52,37.1,False
CONS_08392,mobile,South East,17,18.7,20.29,False
CONS_08393,mobile,South East,30,22.35,23.93,False
CONS_08394,mobile,South West,16,18.59,18.53,False
CONS_08395,broadband,South East,5,19.2,22.9,False
CONS_08396,mobile,South West,9,19.73,22.61,False
CONS_08397,mobile,North West,14,17.34,18.07,False
CONS_08398,subscription,North West,28,12.38,11.21,False
CONS_08399,subscription,South West,15,13.53,15.29,False
CONS_08400,subscription,North West,20,18.9,19.03,False
CONS_08401,mobile,Midlands,31,15.7,16.82,False
CONS_08402,broadband,North West,11,20.26,22.6,False
CONS_08403,mobile,London,60,28.48,28.87,False
CONS_08404,subscription,London,21,13.99,16.22,False
CONS_08405,subscription,South East,2,13.24,13.44,False
CONS_08406,subscription,Midlands,6,15.97,17.45,False
CONS_08407,broadband,South East,28,28.87,35.01,True
CONS_08408,mobile,North West,71,23.75,26.4,False
CONS_08409,subscription,London,11,12.6,14.18,False
CONS_08410,mobile,Wales,41,22.42,26.97,False
CONS_08411,mobile,Midlands,21,18.13,17.77,False
CONS_08412,mobile,Wales,8,21.61,20.66,False
CONS_08413,mobile,North East,23,17.04,17.38,False
CONS_08414,broadband,London,38,32.79,43.76,False
CONS_08415,broadband,London,69,47.74,55.66,False
CONS_08416,subscription,North West,6,10.23,10.25,False
CONS_08417,subscription,South East,10,13.86,14.11,False
CONS_08418,subscription,Midlands,5,12.96,13.55,False
CONS_08419,broadband,Midlands,1,28.36,30.34,False
CONS_08420,broadband,London,15,22.05,24.29,False
CONS_08421,broadband,South West,7,28.44,31.44,False
CONS_08422,subscription,London,3,11.85,13.65,False
CONS_08423,mobile,Midlands,5,21.83,26.81,False
CONS_08424,subscription,North West,66,14.13,14.63,False
CONS_08425,broadband,Wales,18,33.0,33.96,False
CONS_08426,mobile,London,8,23.63,24.02,False
CONS_08427,subscription,North East,16,8.2,8.39,False
CONS_08428,broadband,North East,22,35.27,38.02,False
CONS_08429,subscription,North West,17,11.0,12.11,False
CONS_08430,mobile,North West,19,19.5,23.43,False
CONS_08431,broadband,Wales,5,34.58,34.2,False
CONS_08432,broadband,Scotland,79,32.14,39.91,True
CONS_08433,subscription,Scotland,44,10.17,10.95,False
CONS_08434,mobile,Scotland,10,18.6,18.2,False
CONS_08435,subscription,South West,10,10.42,11.26,False
CONS_08436,subscription,Wales,46,12.03,14.41,True
CONS_08437,mobile,London,3,19.71,25.54,False
CONS_08438,subscription,South West,10,10.1,10.46,False
CONS_08439,subscription,South East,33,18.37,23.39,False
